seed,type,index_id__not_used,value
1,2,5716,5716.0
1,2,5723,5723.0
1,2,5732,5732.0
1,2,5735,5735.0
1,2,5736,5736.0
1,2,5739,5739.0
1,2,5742,5742.0
1,2,5754,5754.0
1,2,5758,5758.0
1,2,5762,5762.0
1,2,5763,5763.0
1,2,5764,5764.0
1,2,5775,5775.0
1,2,5782,5782.0
1,2,5806,5806.0
1,2,5813,5813.0
1,2,5818,5818.0
1,2,5829,5829.0
1,2,5841,5841.0
1,2,5847,5847.0
1,2,5858,5858.0
1,2,5864,5864.0
1,2,5865,5865.0
1,2,5886,5886.0
1,2,5889,5889.0
1,2,5891,5891.0
1,2,5895,5895.0
1,2,5898,5898.0
1,2,5899,5899.0
1,2,5901,5901.0
1,2,5908,5908.0
1,2,5918,5918.0
1,2,5924,5924.0
1,2,5943,5943.0
1,2,5947,5947.0
1,2,5949,5949.0
1,2,5963,5963.0
1,2,5964,5964.0
1,2,5965,5965.0
1,2,5968,5968.0
1,2,5969,5969.0
1,2,5970,5970.0
1,2,5971,5971.0
1,2,5972,5972.0
1,2,5974,5974.0
1,2,5985,5985.0
1,2,5989,5989.0
1,2,5991,5991.0
1,2,5993,5993.0
1,2,5996,5996.0
1,2,6007,6007.0
1,2,6016,6016.0
1,2,6024,6024.0
1,2,6033,6033.0
1,2,6038,6038.0
1,2,6046,6046.0
1,2,6099,6099.0
1,2,6100,6100.0
1,2,6106,6106.0
1,2,6111,6111.0
1,2,6114,6114.0
1,2,6117,6117.0
1,2,6121,6121.0
1,2,6124,6124.0
1,2,6132,6132.0
1,2,6144,6144.0
1,2,6149,6149.0
1,2,6150,6150.0
1,2,6156,6156.0
1,2,6161,6161.0
1,2,6164,6164.0
1,2,6173,6173.0
1,2,6174,6174.0
1,2,6186,6186.0
1,2,6188,6188.0
1,2,6191,6191.0
1,2,6194,6194.0
1,2,6201,6201.0
1,2,6210,6210.0
1,2,6216,6216.0
1,2,6225,6225.0
1,2,6228,6228.0
1,2,6230,6230.0
1,2,6236,6236.0
1,2,6237,6237.0
1,2,6240,6240.0
1,2,6241,6241.0
1,2,6251,6251.0
1,2,6268,6268.0
1,2,6270,6270.0
1,2,6272,6272.0
1,2,6274,6274.0
1,2,6275,6275.0
1,2,6276,6276.0
1,2,6283,6283.0
1,2,6286,6286.0
1,2,6293,6293.0
1,2,6298,6298.0
1,2,6302,6302.0
1,2,6304,6304.0
1,2,6306,6306.0
1,2,6315,6315.0
1,2,6320,6320.0
1,2,6326,6326.0
1,2,6327,6327.0
1,2,6357,6357.0
1,2,6360,6360.0
1,2,6361,6361.0
1,2,6363,6363.0
1,2,6365,6365.0
1,2,6367,6367.0
1,2,6370,6370.0
1,2,6374,6374.0
1,2,6375,6375.0
1,2,6377,6377.0
1,2,6392,6392.0
1,2,6397,6397.0
1,2,6404,6404.0
1,2,6411,6411.0
1,2,6417,6417.0
1,2,6418,6418.0
1,2,6420,6420.0
1,2,6422,6422.0
1,2,6438,6438.0
1,2,6449,6449.0
1,2,6459,6459.0
1,2,6463,6463.0
1,2,6464,6464.0
1,2,6466,6466.0
1,2,6476,6476.0
1,2,6478,6478.0
1,2,6481,6481.0
1,2,6486,6486.0
1,2,6487,6487.0
1,2,6490,6490.0
1,2,6493,6493.0
1,2,6496,6496.0
1,2,6498,6498.0
1,2,6499,6499.0
1,2,6501,6501.0
1,2,6506,6506.0
1,2,6507,6507.0
1,2,6510,6510.0
1,2,6511,6511.0
1,2,6516,6516.0
1,2,6526,6526.0
1,2,6535,6535.0
1,2,6540,6540.0
1,2,6545,6545.0
1,2,6546,6546.0
1,2,6547,6547.0
1,2,6557,6557.0
1,2,6567,6567.0
1,2,6573,6573.0
1,2,6574,6574.0
1,2,6580,6580.0
1,2,6582,6582.0
1,2,6585,6585.0
1,2,6587,6587.0
1,2,6597,6597.0
1,2,6598,6598.0
1,2,6614,6614.0
1,2,6618,6618.0
1,2,6619,6619.0
1,2,6622,6622.0
1,2,6627,6627.0
1,2,6629,6629.0
1,2,6631,6631.0
1,2,6649,6649.0
1,2,6655,6655.0
1,2,6658,6658.0
1,2,6664,6664.0
1,2,6670,6670.0
1,2,6673,6673.0
1,2,6674,6674.0
1,2,6675,6675.0
1,2,6679,6679.0
1,2,6692,6692.0
1,2,6693,6693.0
1,2,6696,6696.0
1,2,6705,6705.0
1,2,6710,6710.0
1,2,6711,6711.0
1,2,6713,6713.0
1,2,6715,6715.0
1,2,6716,6716.0
1,2,6726,6726.0
1,2,6728,6728.0
1,2,6730,6730.0
1,2,6743,6743.0
1,2,6746,6746.0
1,2,6747,6747.0
1,2,6749,6749.0
1,2,6753,6753.0
1,2,6755,6755.0
1,2,6768,6768.0
1,2,6769,6769.0
1,2,6771,6771.0
1,2,6776,6776.0
1,2,6778,6778.0
1,2,6779,6779.0
1,2,6788,6788.0
1,2,6790,6790.0
1,2,6792,6792.0
1,2,6802,6802.0
1,2,6806,6806.0
1,2,6822,6822.0
1,2,6831,6831.0
1,2,6832,6832.0
1,2,6840,6840.0
1,2,6845,6845.0
1,2,6856,6856.0
1,2,6857,6857.0
1,2,6860,6860.0
1,2,6871,6871.0
1,2,6876,6876.0
1,2,6877,6877.0
1,2,6884,6884.0
1,2,6888,6888.0
1,2,6889,6889.0
1,2,6894,6894.0
1,2,6896,6896.0
1,2,6907,6907.0
1,2,6908,6908.0
1,2,6922,6922.0
1,2,6935,6935.0
1,2,6937,6937.0
1,2,6938,6938.0
1,2,6958,6958.0
1,2,6965,6965.0
1,2,6966,6966.0
1,2,6972,6972.0
1,2,6977,6977.0
1,2,6979,6979.0
1,2,6980,6980.0
1,2,6982,6982.0
1,2,6987,6987.0
1,2,6994,6994.0
1,2,7001,7001.0
1,2,7027,7027.0
1,2,7028,7028.0
1,2,7029,7029.0
1,2,7034,7034.0
1,2,7047,7047.0
1,2,7061,7061.0
1,2,7066,7066.0
1,2,7076,7076.0
1,2,7077,7077.0
1,2,7082,7082.0
1,2,7085,7085.0
1,2,7086,7086.0
1,2,7099,7099.0
1,2,7100,7100.0
1,2,7103,7103.0
1,2,7107,7107.0
1,2,7122,7122.0
1,2,7123,7123.0
1,2,7130,7130.0
1,2,7135,7135.0
1,2,7139,7139.0
1,2,7141,7141.0
1,2,7146,7146.0
1,2,7160,7160.0
1,2,7161,7161.0
1,2,7162,7162.0
1,2,7164,7164.0
1,2,7168,7168.0
1,2,7180,7180.0
1,2,7182,7182.0
1,2,7188,7188.0
1,2,7190,7190.0
1,2,7193,7193.0
1,2,7197,7197.0
1,2,7199,7199.0
1,2,7211,7211.0
1,2,7216,7216.0
1,2,7217,7217.0
1,2,7218,7218.0
1,2,7236,7236.0
1,2,7243,7243.0
1,2,7248,7248.0
1,2,7259,7259.0
1,2,7271,7271.0
1,2,7275,7275.0
1,2,7281,7281.0
1,2,7283,7283.0
1,2,7288,7288.0
1,2,7291,7291.0
1,2,7296,7296.0
1,2,7297,7297.0
1,2,7300,7300.0
1,2,7306,7306.0
1,2,7309,7309.0
1,2,7311,7311.0
1,2,7316,7316.0
1,2,7319,7319.0
1,2,7320,7320.0
1,2,7326,7326.0
1,2,7327,7327.0
1,2,7331,7331.0
1,2,7332,7332.0
1,2,7333,7333.0
1,2,7337,7337.0
1,2,7344,7344.0
1,2,7350,7350.0
1,2,7353,7353.0
1,2,7364,7364.0
1,2,7369,7369.0
1,2,7379,7379.0
1,2,7384,7384.0
1,2,7387,7387.0
1,2,7389,7389.0
1,2,7391,7391.0
1,2,7402,7402.0
1,2,7404,7404.0
1,2,7405,7405.0
1,2,7409,7409.0
1,2,7416,7416.0
1,2,7423,7423.0
1,2,7425,7425.0
1,2,7429,7429.0
1,2,7434,7434.0
1,2,7437,7437.0
1,2,7439,7439.0
1,2,7442,7442.0
1,2,7446,7446.0
1,2,7454,7454.0
1,2,7455,7455.0
1,2,7456,7456.0
1,2,7466,7466.0
1,2,7470,7470.0
1,2,7471,7471.0
1,2,7478,7478.0
1,2,7479,7479.0
1,2,7486,7486.0
1,2,7487,7487.0
1,2,7488,7488.0
1,2,7493,7493.0
1,2,7494,7494.0
1,2,7495,7495.0
1,2,7498,7498.0
1,2,7500,7500.0
1,2,7507,7507.0
1,2,7508,7508.0
1,2,7513,7513.0
1,2,7525,7525.0
1,2,7528,7528.0
1,2,7542,7542.0
1,2,7543,7543.0
1,2,7547,7547.0
1,2,7560,7560.0
1,2,7567,7567.0
1,2,7568,7568.0
1,2,7572,7572.0
1,2,7574,7574.0
1,2,7576,7576.0
1,2,7584,7584.0
1,2,7585,7585.0
1,2,7587,7587.0
1,2,7592,7592.0
1,2,7594,7594.0
1,2,7597,7597.0
1,2,7599,7599.0
1,2,7602,7602.0
1,2,7609,7609.0
1,2,7611,7611.0
1,2,7626,7626.0
1,2,7628,7628.0
1,2,7629,7629.0
1,2,7635,7635.0
1,2,7636,7636.0
1,2,7640,7640.0
1,2,7644,7644.0
1,2,7645,7645.0
1,2,7651,7651.0
1,2,7653,7653.0
1,2,7656,7656.0
1,2,7671,7671.0
1,2,7672,7672.0
1,2,7678,7678.0
1,2,7683,7683.0
1,2,7686,7686.0
1,2,7693,7693.0
1,2,7695,7695.0
1,2,7699,7699.0
1,2,7710,7710.0
1,2,7712,7712.0
1,2,7716,7716.0
1,2,7717,7717.0
1,2,7723,7723.0
1,2,7732,7732.0
1,2,7739,7739.0
1,2,7746,7746.0
1,2,7752,7752.0
1,2,7756,7756.0
1,2,7758,7758.0
1,2,7759,7759.0
1,2,7760,7760.0
1,2,7762,7762.0
1,2,7765,7765.0
1,2,7766,7766.0
1,2,7769,7769.0
1,2,7773,7773.0
1,2,7775,7775.0
1,2,7789,7789.0
1,2,7792,7792.0
1,2,7793,7793.0
1,2,7807,7807.0
1,2,7813,7813.0
1,2,7816,7816.0
1,2,7817,7817.0
1,2,7830,7830.0
1,2,7832,7832.0
1,2,7836,7836.0
1,2,7840,7840.0
1,2,7845,7845.0
1,2,7856,7856.0
1,2,7859,7859.0
1,2,7863,7863.0
1,2,7865,7865.0
1,2,7866,7866.0
1,2,7872,7872.0
1,2,7873,7873.0
1,2,7874,7874.0
1,2,7878,7878.0
1,2,7881,7881.0
1,2,7883,7883.0
1,2,7886,7886.0
1,2,7889,7889.0
1,2,7890,7890.0
1,2,7895,7895.0
1,2,7900,7900.0
1,2,7903,7903.0
1,2,7907,7907.0
1,2,7920,7920.0
1,2,7922,7922.0
1,2,7929,7929.0
1,2,7939,7939.0
1,2,7942,7942.0
1,2,7946,7946.0
1,2,7948,7948.0
1,2,7959,7959.0
1,2,7960,7960.0
1,2,7963,7963.0
1,2,7964,7964.0
1,2,7966,7966.0
1,2,7969,7969.0
1,2,7971,7971.0
1,2,7979,7979.0
1,2,7981,7981.0
1,2,7985,7985.0
1,2,7987,7987.0
1,2,7991,7991.0
1,2,7996,7996.0
1,2,7999,7999.0
1,2,8002,8002.0
1,2,8006,8006.0
1,2,8009,8009.0
1,2,8011,8011.0
1,2,8013,8013.0
1,2,8017,8017.0
1,2,8018,8018.0
1,2,8023,8023.0
1,2,8025,8025.0
1,2,8044,8044.0
1,2,8045,8045.0
1,2,8047,8047.0
1,2,8050,8050.0
1,2,8051,8051.0
1,2,8054,8054.0
1,2,8055,8055.0
1,2,8056,8056.0
1,2,8058,8058.0
1,2,8059,8059.0
1,2,8061,8061.0
1,2,8066,8066.0
1,2,8067,8067.0
1,2,8069,8069.0
1,2,8070,8070.0
1,2,8075,8075.0
1,2,8079,8079.0
1,2,8083,8083.0
1,2,8092,8092.0
1,2,8095,8095.0
1,2,8109,8109.0
1,2,8112,8112.0
1,2,8114,8114.0
1,2,8115,8115.0
1,2,8126,8126.0
1,2,8128,8128.0
1,2,8130,8130.0
1,2,8131,8131.0
1,2,8136,8136.0
1,2,8139,8139.0
1,2,8140,8140.0
1,2,8144,8144.0
1,2,8145,8145.0
1,2,8147,8147.0
1,2,8149,8149.0
1,2,8161,8161.0
1,2,8163,8163.0
1,2,8172,8172.0
1,2,8177,8177.0
1,2,8204,8204.0
1,2,8205,8205.0
1,2,8211,8211.0
1,2,8213,8213.0
1,2,8218,8218.0
1,2,8222,8222.0
1,2,8229,8229.0
1,2,8230,8230.0
1,2,8240,8240.0
1,2,8251,8251.0
1,2,8256,8256.0
1,2,8261,8261.0
1,2,8266,8266.0
1,2,8283,8283.0
1,2,8284,8284.0
1,2,8290,8290.0
1,2,8291,8291.0
1,2,8292,8292.0
1,2,8301,8301.0
1,2,8311,8311.0
1,2,8312,8312.0
1,2,8313,8313.0
1,2,8328,8328.0
1,2,8334,8334.0
1,2,8340,8340.0
1,2,8341,8341.0
1,2,8355,8355.0
1,2,8359,8359.0
1,2,8363,8363.0
1,2,8365,8365.0
1,2,8383,8383.0
1,2,8388,8388.0
1,2,8393,8393.0
1,2,8403,8403.0
1,2,8406,8406.0
1,2,8408,8408.0
1,2,8414,8414.0
1,2,8417,8417.0
1,2,8422,8422.0
1,2,8423,8423.0
1,2,8425,8425.0
1,2,8427,8427.0
1,2,8429,8429.0
1,2,8434,8434.0
1,2,8453,8453.0
1,2,8459,8459.0
1,2,8461,8461.0
1,2,8463,8463.0
1,2,8464,8464.0
1,2,8465,8465.0
1,2,8468,8468.0
1,2,8469,8469.0
1,2,8470,8470.0
1,2,8474,8474.0
1,2,8477,8477.0
1,2,8483,8483.0
1,2,8494,8494.0
1,2,8496,8496.0
1,2,8497,8497.0
1,2,8501,8501.0
1,2,8524,8524.0
1,2,8526,8526.0
1,2,8531,8531.0
1,2,8535,8535.0
1,2,8548,8548.0
1,2,8549,8549.0
1,2,8557,8557.0
1,2,8558,8558.0
1,2,8559,8559.0
1,2,8562,8562.0
1,2,8576,8576.0
1,2,8581,8581.0
1,2,8585,8585.0
1,2,8593,8593.0
1,2,8595,8595.0
1,2,8606,8606.0
1,2,8607,8607.0
1,2,8614,8614.0
1,2,8619,8619.0
1,2,8629,8629.0
1,2,8630,8630.0
1,2,8632,8632.0
1,2,8647,8647.0
1,2,8653,8653.0
1,2,8662,8662.0
1,2,8668,8668.0
1,2,8671,8671.0
1,2,8679,8679.0
1,2,8682,8682.0
1,2,8684,8684.0
1,2,8692,8692.0
1,2,8700,8700.0
1,2,8703,8703.0
1,2,8711,8711.0
1,2,8724,8724.0
1,2,8730,8730.0
1,2,8732,8732.0
1,2,8733,8733.0
1,2,8748,8748.0
1,2,8751,8751.0
1,2,8756,8756.0
1,2,8757,8757.0
1,2,8782,8782.0
1,2,8784,8784.0
1,2,8801,8801.0
1,2,8804,8804.0
1,2,8822,8822.0
1,2,8829,8829.0
1,2,8843,8843.0
1,2,8846,8846.0
1,2,8847,8847.0
1,2,8852,8852.0
1,2,8855,8855.0
1,2,8863,8863.0
1,2,8864,8864.0
1,2,8877,8877.0
1,2,8882,8882.0
1,2,8884,8884.0
1,2,8891,8891.0
1,2,8897,8897.0
1,2,8903,8903.0
1,2,8907,8907.0
1,2,8910,8910.0
1,2,8911,8911.0
1,2,8913,8913.0
1,2,8915,8915.0
1,2,8924,8924.0
1,2,8927,8927.0
1,2,8933,8933.0
1,2,8942,8942.0
1,2,8948,8948.0
1,2,8949,8949.0
1,2,8958,8958.0
1,2,8974,8974.0
1,2,8981,8981.0
1,2,8987,8987.0
1,2,8988,8988.0
1,2,8990,8990.0
1,2,8995,8995.0
1,2,9001,9001.0
1,2,9003,9003.0
1,2,9005,9005.0
1,2,9007,9007.0
1,2,9008,9008.0
1,2,9023,9023.0
1,2,9024,9024.0
1,2,9030,9030.0
1,2,9037,9037.0
1,2,9043,9043.0
1,2,9044,9044.0
1,2,9051,9051.0
1,2,9063,9063.0
1,2,9065,9065.0
1,2,9069,9069.0
1,2,9079,9079.0
1,2,9083,9083.0
1,2,9092,9092.0
1,2,9095,9095.0
1,2,9103,9103.0
1,2,9105,9105.0
1,2,9108,9108.0
1,2,9112,9112.0
1,2,9113,9113.0
1,2,9116,9116.0
1,2,9117,9117.0
1,2,9120,9120.0
1,2,9123,9123.0
1,2,9125,9125.0
1,2,9133,9133.0
1,2,9138,9138.0
1,2,9143,9143.0
1,2,9145,9145.0
1,2,9160,9160.0
1,2,9163,9163.0
1,2,9174,9174.0
1,2,9175,9175.0
1,2,9176,9176.0
1,2,9181,9181.0
1,2,9184,9184.0
1,2,9185,9185.0
1,2,9189,9189.0
1,2,9190,9190.0
1,2,9194,9194.0
1,2,9196,9196.0
1,2,9201,9201.0
1,2,9206,9206.0
1,2,9207,9207.0
1,2,9213,9213.0
1,2,9215,9215.0
1,2,9221,9221.0
1,2,9240,9240.0
1,2,9264,9264.0
1,2,9267,9267.0
1,2,9270,9270.0
1,2,9277,9277.0
1,2,9284,9284.0
1,2,9286,9286.0
1,2,9287,9287.0
1,2,9289,9289.0
1,2,9291,9291.0
1,2,9298,9298.0
1,2,9299,9299.0
1,2,9301,9301.0
1,2,9307,9307.0
1,2,9314,9314.0
1,2,9316,9316.0
1,2,9320,9320.0
1,2,9325,9325.0
1,2,9326,9326.0
1,2,9338,9338.0
1,2,9340,9340.0
1,2,9343,9343.0
1,2,9345,9345.0
1,2,9348,9348.0
1,2,9351,9351.0
1,2,9353,9353.0
1,2,9354,9354.0
1,2,9356,9356.0
1,2,9357,9357.0
1,2,9360,9360.0
1,2,9361,9361.0
1,2,9367,9367.0
1,2,9372,9372.0
1,2,9386,9386.0
1,2,9391,9391.0
1,2,9403,9403.0
1,2,9404,9404.0
1,2,9408,9408.0
1,2,9421,9421.0
1,2,9422,9422.0
1,2,9430,9430.0
1,2,9432,9432.0
1,2,9433,9433.0
1,2,9450,9450.0
1,2,9451,9451.0
1,2,9457,9457.0
1,2,9469,9469.0
1,2,9474,9474.0
1,2,9481,9481.0
1,2,9483,9483.0
1,2,9485,9485.0
1,2,9489,9489.0
1,2,9490,9490.0
1,2,9494,9494.0
1,2,9495,9495.0
1,2,9498,9498.0
1,2,9501,9501.0
1,2,9530,9530.0
1,2,9532,9532.0
1,2,9534,9534.0
1,2,9539,9539.0
1,2,9546,9546.0
1,2,9549,9549.0
1,2,9561,9561.0
1,2,9565,9565.0
1,2,9569,9569.0
1,2,9583,9583.0
1,2,9586,9586.0
1,2,9593,9593.0
1,2,9604,9604.0
1,2,9605,9605.0
1,2,9611,9611.0
1,2,9614,9614.0
1,2,9623,9623.0
1,2,9628,9628.0
1,2,9637,9637.0
1,2,9638,9638.0
1,2,9640,9640.0
1,2,9643,9643.0
1,2,9644,9644.0
1,2,9657,9657.0
1,2,9663,9663.0
1,2,9666,9666.0
1,2,9672,9672.0
1,2,9676,9676.0
1,2,9678,9678.0
1,2,9679,9679.0
1,2,9682,9682.0
1,2,9687,9687.0
1,2,9692,9692.0
1,2,9693,9693.0
1,2,9695,9695.0
1,2,9701,9701.0
1,2,9720,9720.0
1,2,9727,9727.0
1,2,9730,9730.0
1,2,9732,9732.0
1,2,9733,9733.0
1,2,9750,9750.0
1,2,9752,9752.0
1,2,9754,9754.0
1,2,9762,9762.0
1,2,9771,9771.0
1,2,9774,9774.0
1,2,9777,9777.0
1,2,9778,9778.0
1,2,9782,9782.0
1,2,9783,9783.0
1,2,9787,9787.0
1,2,9789,9789.0
1,2,9792,9792.0
1,2,9795,9795.0
1,2,9796,9796.0
1,2,9799,9799.0
1,2,9800,9800.0
1,2,9803,9803.0
1,2,9807,9807.0
1,2,9812,9812.0
1,2,9817,9817.0
1,2,9819,9819.0
1,2,9829,9829.0
1,2,9835,9835.0
1,2,9844,9844.0
1,2,9847,9847.0
1,2,9848,9848.0
1,2,9853,9853.0
1,2,9855,9855.0
1,2,9862,9862.0
1,2,9878,9878.0
1,2,9880,9880.0
1,2,9886,9886.0
1,2,9889,9889.0
1,2,9896,9896.0
1,2,9906,9906.0
1,2,9908,9908.0
1,2,9910,9910.0
1,2,9911,9911.0
1,2,9912,9912.0
1,2,9915,9915.0
1,2,9918,9918.0
1,2,9934,9934.0
1,2,9936,9936.0
1,2,9938,9938.0
1,2,9942,9942.0
1,2,9945,9945.0
1,2,9951,9951.0
1,2,9952,9952.0
1,2,9956,9956.0
1,2,9966,9966.0
1,2,9971,9971.0
1,2,9997,9997.0
1,2,10002,10002.0
1,2,10003,10003.0
1,2,10004,10004.0
1,2,10006,10006.0
1,2,10009,10009.0
1,2,10011,10011.0
1,2,10014,10014.0
1,2,10015,10015.0
1,2,10018,10018.0
1,2,10023,10023.0
1,2,10024,10024.0
1,2,10028,10028.0
1,2,10032,10032.0
1,2,10040,10040.0
1,2,10046,10046.0
1,2,10055,10055.0
1,2,10061,10061.0
1,2,10066,10066.0
1,2,10071,10071.0
1,2,10074,10074.0
1,2,10077,10077.0
1,2,10085,10085.0
1,2,10086,10086.0
1,2,10089,10089.0
1,2,10099,10099.0
1,2,10121,10121.0
1,2,10123,10123.0
1,2,10131,10131.0
1,2,10132,10132.0
1,2,10133,10133.0
1,2,10137,10137.0
1,2,10138,10138.0
1,2,10141,10141.0
1,2,10144,10144.0
1,2,10146,10146.0
1,2,10154,10154.0
1,2,10156,10156.0
1,2,10158,10158.0
1,2,10161,10161.0
1,2,10163,10163.0
1,2,10165,10165.0
1,2,10169,10169.0
1,2,10172,10172.0
1,2,10190,10190.0
1,2,10193,10193.0
1,2,10197,10197.0
1,2,10198,10198.0
1,2,10201,10201.0
1,2,10204,10204.0
1,2,10205,10205.0
1,2,10211,10211.0
1,2,10219,10219.0
1,2,10221,10221.0
1,2,10225,10225.0
1,2,10228,10228.0
1,2,10244,10244.0
1,2,10249,10249.0
1,2,10255,10255.0
1,2,10256,10256.0
1,2,10257,10257.0
1,2,10260,10260.0
1,2,10264,10264.0
1,2,10267,10267.0
1,2,10268,10268.0
1,2,10279,10279.0
1,2,10281,10281.0
1,2,10284,10284.0
1,2,10293,10293.0
1,2,10298,10298.0
1,2,10319,10319.0
1,2,10320,10320.0
1,2,10328,10328.0
1,2,10329,10329.0
1,2,10330,10330.0
1,2,10352,10352.0
1,2,10359,10359.0
1,2,10364,10364.0
1,2,10367,10367.0
1,2,10371,10371.0
1,2,10377,10377.0
1,2,10381,10381.0
1,2,10384,10384.0
1,2,10386,10386.0
1,2,10390,10390.0
1,2,10391,10391.0
1,2,10402,10402.0
1,2,10403,10403.0
1,2,10424,10424.0
1,2,10430,10430.0
1,2,10431,10431.0
1,2,10433,10433.0
1,2,10438,10438.0
1,2,10439,10439.0
1,2,10445,10445.0
1,2,10448,10448.0
1,2,10451,10451.0
1,2,10460,10460.0
1,2,10462,10462.0
1,2,10470,10470.0
1,2,10471,10471.0
1,2,10472,10472.0
1,2,10475,10475.0
1,2,10482,10482.0
1,2,10487,10487.0
1,2,10489,10489.0
1,2,10493,10493.0
1,2,10494,10494.0
1,2,10495,10495.0
1,2,10502,10502.0
1,2,10514,10514.0
1,2,10515,10515.0
1,2,10519,10519.0
1,2,10520,10520.0
1,2,10524,10524.0
1,2,10525,10525.0
1,2,10529,10529.0
1,2,10532,10532.0
1,2,10538,10538.0
1,2,10540,10540.0
1,2,10543,10543.0
1,2,10545,10545.0
1,2,10546,10546.0
1,2,10552,10552.0
1,2,10553,10553.0
1,2,10555,10555.0
1,2,10572,10572.0
1,2,10576,10576.0
1,2,10578,10578.0
1,2,10582,10582.0
1,2,10600,10600.0
1,2,10607,10607.0
1,2,10613,10613.0
1,2,10630,10630.0
1,2,10631,10631.0
1,2,10632,10632.0
1,2,10637,10637.0
1,2,10642,10642.0
1,2,10648,10648.0
1,2,10662,10662.0
1,2,10665,10665.0
1,2,10674,10674.0
1,2,10681,10681.0
1,2,10686,10686.0
1,2,10687,10687.0
1,2,10689,10689.0
1,2,10694,10694.0
1,2,10699,10699.0
1,2,10701,10701.0
1,2,10702,10702.0
1,2,10704,10704.0
1,2,10706,10706.0
1,2,10707,10707.0
1,2,10708,10708.0
1,2,10713,10713.0
1,2,10718,10718.0
1,2,10719,10719.0
1,2,10722,10722.0
1,2,10730,10730.0
1,2,10734,10734.0
1,2,10744,10744.0
1,2,10745,10745.0
1,2,10747,10747.0
1,2,10750,10750.0
1,2,10754,10754.0
1,2,10766,10766.0
1,2,10767,10767.0
1,2,10768,10768.0
1,2,10776,10776.0
1,2,10777,10777.0
1,2,10778,10778.0
1,2,10779,10779.0
1,2,10783,10783.0
1,2,10786,10786.0
1,2,10787,10787.0
1,2,10790,10790.0
1,2,10796,10796.0
1,2,10804,10804.0
1,2,10809,10809.0
1,2,10814,10814.0
1,2,10818,10818.0
1,2,10820,10820.0
1,2,10828,10828.0
1,2,10833,10833.0
1,2,10849,10849.0
1,2,10850,10850.0
1,2,10852,10852.0
1,2,10860,10860.0
1,2,10861,10861.0
1,2,10871,10871.0
1,2,10894,10894.0
1,2,10900,10900.0
1,2,10916,10916.0
1,2,10922,10922.0
1,2,10930,10930.0
1,2,10938,10938.0
1,2,10950,10950.0
1,2,10952,10952.0
1,2,10981,10981.0
1,2,11002,11002.0
1,2,11004,11004.0
1,2,11012,11012.0
1,2,11016,11016.0
1,2,11019,11019.0
1,2,11026,11026.0
1,2,11027,11027.0
1,2,11035,11035.0
1,2,11038,11038.0
1,2,11041,11041.0
1,2,11046,11046.0
1,2,11052,11052.0
1,2,11053,11053.0
1,2,11054,11054.0
1,2,11056,11056.0
1,2,11060,11060.0
1,2,11062,11062.0
1,2,11066,11066.0
1,2,11070,11070.0
1,2,11072,11072.0
1,2,11082,11082.0
1,2,11085,11085.0
1,2,11087,11087.0
1,2,11097,11097.0
1,2,11098,11098.0
1,2,11102,11102.0
1,2,11110,11110.0
1,2,11116,11116.0
1,2,11120,11120.0
1,2,11122,11122.0
1,2,11134,11134.0
1,2,11138,11138.0
1,2,11144,11144.0
1,2,11149,11149.0
1,2,11155,11155.0
1,2,11157,11157.0
1,2,11164,11164.0
1,2,11167,11167.0
1,2,11170,11170.0
1,2,11184,11184.0
1,2,11192,11192.0
1,2,11194,11194.0
1,2,11195,11195.0
1,2,11201,11201.0
1,2,11204,11204.0
1,2,11211,11211.0
1,2,11218,11218.0
1,2,11222,11222.0
1,2,11224,11224.0
1,2,11237,11237.0
1,2,11238,11238.0
1,2,11241,11241.0
1,2,11244,11244.0
1,2,11261,11261.0
1,2,11269,11269.0
1,2,11273,11273.0
1,2,11277,11277.0
1,2,11278,11278.0
1,2,11283,11283.0
1,2,11289,11289.0
1,2,11291,11291.0
1,2,11296,11296.0
1,2,11303,11303.0
1,2,11306,11306.0
1,2,11312,11312.0
1,2,11313,11313.0
1,2,11315,11315.0
1,2,11329,11329.0
1,2,11331,11331.0
1,2,11342,11342.0
1,2,11344,11344.0
1,2,11349,11349.0
1,2,11350,11350.0
1,2,11355,11355.0
1,2,11357,11357.0
1,2,11360,11360.0
1,2,11361,11361.0
1,2,11363,11363.0
1,2,11375,11375.0
1,2,11380,11380.0
1,2,11385,11385.0
1,2,11393,11393.0
1,2,11397,11397.0
1,2,11400,11400.0
1,2,11401,11401.0
1,2,11403,11403.0
1,2,11407,11407.0
1,2,11408,11408.0
1,2,11413,11413.0
1,2,11419,11419.0
1,2,11420,11420.0
1,2,11429,11429.0
1,2,11434,11434.0
1,2,11437,11437.0
1,2,11442,11442.0
1,2,11446,11446.0
1,2,11450,11450.0
1,2,11452,11452.0
1,2,11453,11453.0
1,2,11466,11466.0
1,2,11471,11471.0
1,2,11475,11475.0
1,2,11485,11485.0
1,2,11486,11486.0
1,2,11487,11487.0
1,2,11492,11492.0
1,2,11493,11493.0
1,2,11495,11495.0
1,2,11498,11498.0
1,2,11503,11503.0
1,2,11508,11508.0
1,2,11512,11512.0
1,2,11530,11530.0
1,2,11534,11534.0
1,2,11545,11545.0
1,2,11547,11547.0
1,2,11552,11552.0
1,2,11556,11556.0
1,2,11557,11557.0
1,2,11560,11560.0
1,2,11571,11571.0
1,2,11577,11577.0
1,2,11580,11580.0
